Time,date,hour,hour_sin,hour_cos,timestep,day_of_year,doy_sin,doy_cos,Diffus_kW,Global0_kW,Global45_kW,Global60_kW,Global30_kW,ClearSky0_kW
2023-01-25 10:00:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,0,25,0.4171936026123168,0.9088176373395029,0.113,0.111,0.0935,0.0857,0.0979,0.408
2023-01-25 10:05:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,1,25,0.4171936026123168,0.9088176373395029,0.112,0.11,0.09340000000000001,0.0853,0.0975,0.415
2023-01-25 10:10:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,2,25,0.4171936026123168,0.9088176373395029,0.108,0.107,0.091,0.0835,0.09490000000000001,0.422
2023-01-25 10:15:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,3,25,0.4171936026123168,0.9088176373395029,0.112,0.11,0.0923,0.0843,0.0969,0.428
2023-01-25 10:20:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,4,25,0.4171936026123168,0.9088176373395029,0.116,0.114,0.09490000000000001,0.0863,0.0996,0.434
2023-01-25 10:25:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,5,25,0.4171936026123168,0.9088176373395029,0.12,0.119,0.098,0.0889,0.103,0.44
2023-01-25 10:30:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,6,25,0.4171936026123168,0.9088176373395029,0.124,0.122,0.0998,0.09029999999999999,0.105,0.445
2023-01-25 10:35:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,7,25,0.4171936026123168,0.9088176373395029,0.128,0.127,0.104,0.0942,0.11,0.45
2023-01-25 10:40:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,8,25,0.4171936026123168,0.9088176373395029,0.136,0.135,0.112,0.101,0.118,0.455
2023-01-25 10:45:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,9,25,0.4171936026123168,0.9088176373395029,0.133,0.132,0.112,0.102,0.118,0.459
2023-01-25 10:50:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,10,25,0.4171936026123168,0.9088176373395029,0.123,0.122,0.105,0.0968,0.11,0.463
2023-01-25 10:55:00,2023-01-25,10,0.49999999999999994,-0.8660254037844387,11,25,0.4171936026123168,0.9088176373395029,0.12,0.119,0.102,0.09409999999999999,0.106,0.466
2023-01-25 11:00:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,0,25,0.4171936026123168,0.9088176373395029,0.125,0.123,0.105,0.09609999999999999,0.109,0.469
2023-01-25 11:05:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,1,25,0.4171936026123168,0.9088176373395029,0.131,0.129,0.11,0.1,0.115,0.471
2023-01-25 11:10:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,2,25,0.4171936026123168,0.9088176373395029,0.135,0.133,0.113,0.103,0.118,0.474
2023-01-25 11:15:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,3,25,0.4171936026123168,0.9088176373395029,0.137,0.135,0.113,0.103,0.119,0.475
2023-01-25 11:20:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,4,25,0.4171936026123168,0.9088176373395029,0.137,0.136,0.114,0.104,0.119,0.477
2023-01-25 11:25:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,5,25,0.4171936026123168,0.9088176373395029,0.14,0.138,0.117,0.108,0.123,0.478
2023-01-25 11:30:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,6,25,0.4171936026123168,0.9088176373395029,0.151,0.148,0.126,0.116,0.132,0.478
2023-01-25 11:35:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,7,25,0.4171936026123168,0.9088176373395029,0.161,0.159,0.133,0.122,0.14,0.479
2023-01-25 11:40:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,8,25,0.4171936026123168,0.9088176373395029,0.163,0.161,0.136,0.124,0.143,0.478
2023-01-25 11:45:00,2023-01-25,11,0.258819045102521,-0.9659258262890682,9,25,0.4171936026123168,0.9088176373395029,0.161,0.159,0.139,0.128,0.145,0.478
